cla_id,cla_Name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Total_Score
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14470,746.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14470,131.0
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14470,257.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14470,126.0
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14470,865.0
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14470,792.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14470,130.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14470,773.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14470,84.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14470,74.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14470,617.5
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14470,635.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14470,113.3
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14470,584.0
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14470,118.6
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148166,14470,89.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14471,695.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14471,530.0
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14471,487.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14471,252.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14471,491.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14471,149.2
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14471,732.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14471,129.5
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14471,256.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14471,126.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14471,862.0
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14471,786.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14471,129.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14471,706.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14471,78.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14471,72.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14471,668.5
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14471,604.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14471,113.7
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14471,558.5
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14471,112.1
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148166,14471,89.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14472,665.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14472,513.5
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14472,497.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14472,241.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14472,464.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14472,146.8
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14472,749.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14472,130.0
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14472,261.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14472,130.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14472,842.0
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14472,786.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14472,129.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14472,727.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14472,87.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14472,73.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14472,681.0
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14472,615.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14472,111.5
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14472,597.0
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14472,113.1
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148166,14472,79.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14473,694.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14473,448.5
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14473,450.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14473,234.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14473,448.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14473,140.2
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14473,668.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14473,126.5
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14473,257.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14473,128.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14473,755.5
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14473,719.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14473,131.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14473,635.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14473,84.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14473,74.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14473,602.0
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14473,568.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14473,114.6
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14473,531.5
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14473,110.8
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148166,14473,88.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14474,601.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14474,535.0
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14474,462.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14474,244.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14474,461.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14474,156.0
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14474,735.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14474,122.0
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14474,253.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14474,104.0
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14474,810.5
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14474,729.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14474,112.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14474,689.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14474,87.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14474,71.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14474,686.5
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14474,596.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14474,110.2
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14474,558.0
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14474,113.1
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148179,14474,93.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14475,651.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14475,524.0
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14475,507.5
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14475,250.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14475,501.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14475,163.0
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14475,786.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14475,130.5
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14475,260.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14475,126.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14475,874.5
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14475,813.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14475,129.0
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14475,771.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14475,83.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14475,74.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14475,293.0
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14475,634.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14475,116.3
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14475,594.5
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14475,117.6
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148179,14475,93.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14476,681.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14476,508.5
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14476,465.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14476,256.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14476,468.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14476,150.2
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14476,703.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14476,128.5
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14476,270.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14476,125.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14476,827.5
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14476,759.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14476,125.5
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14476,706.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14476,91.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14476,74.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14476,644.0
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14476,599.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14476,116.7
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14476,554.5
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14476,117.4
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148179,14476,91.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14478,619.0
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14478,510.0
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14478,474.0
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14478,258.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14478,504.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14478,152.6
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14478,752.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14478,129.5
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14478,265.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14478,131.5
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14478,884.5
901,白-高二(01),291,2017学年第二学期高一二平时成绩1,22,2018/4/18 0:00,140766,14478,808.0
901,白-高二(01),292,2017学年度第二学期期中考试,2,2018/4/23 0:00,141254,14478,130.0
901,白-高二(01),293,2017-2学期考察科成绩,18,2018/5/1 0:00,142265,14478,774.0
901,白-高二(01),297,2017学年度第二学期平时成绩2,4,2018/6/19 0:00,142769,14478,75.0
901,白-高二(01),298,2017学年度第二学期期末考试,3,2018/6/24 0:00,143072,14478,71.0
901,白-高二(01),299,2017学年第二学期期末总评,5,2018/7/1 0:00,143593,14478,714.0
901,白-高二(01),303,2018学年度第一学期平时成绩1,22,2018/10/23 0:00,145129,14478,633.0
901,白-高二(01),304,2018-1学期期中考试,2,2018/11/5 0:00,145862,14478,115.8
901,白-高二(01),305,2018学年度第一学期平时成绩2,4,2018/1/2 0:00,146920,14478,591.5
901,白-高二(01),306,2018-1考查课总评,18,2019/1/3 0:00,147363,14478,115.5
901,白-高二(01),307,2018-1学期期末考试,3,2019/1/22 0:00,148166,14478,92.0
901,白-高二(01),267,2016学年度第一学期期末考试,3,2017/1/13 0:00,133683,14479,683.5
901,白-高二(01),271,2016学年度第二学期期中考试,2,2017/4/20 0:00,134152,14479,522.5
901,白-高二(01),277,2016学年度第二学期考查课总评,5,2016/6/20 0:00,135011,14479,489.5
901,白-高二(01),279,2016学年度第二学期期末考试,3,2017/6/28 0:00,135935,14479,229.0
901,白-高二(01),280,2016学年度第二学期总评,5,2017/6/28 0:00,135945,14479,514.0
901,白-高二(01),284,2017学年度第一学期期中考试,2,2017/11/15 0:00,137125,14479,171.8
901,白-高二(01),285,2017学年度第一学期平时成绩1,4,2017/11/23 0:00,138009,14479,750.0
901,白-高二(01),286,2017-1学期考察科目总评,5,2018/1/11 0:00,138269,14479,127.0
901,白-高二(01),287,2017学年度第一学期平时成绩2,22,2018/1/21 0:00,139089,14479,253.0
901,白-高二(01),288,	2017学年度第一学期期末考试,3,2018/1/26 0:00,139653,14479,124.0
901,白-高二(01),289,2017学年度第一学期期末总评,5,2018/1/23 0:00,140218,14479,862.0
