cla_id,cla_Name,mes_sub_id,mes_sub_name,exam_number,exam_numname,exam_type,exam_sdate,mes_TestID,mes_StudentID,mes_Score
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14329,-2
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14341,-2
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14345,-2
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14358,-2
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14451,-2
925,高三(10),8,地理,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141046,14452,-2
901,白-高二(01),7,历史,000292,2017学年度第二学期期中考试,2,2018/4/23 00:00:00,141181,14510,-2
924,高三(06),6,生物,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139435,14141,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,13599,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,13992,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14017,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14028,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14038,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14055,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14056,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14070,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14088,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14094,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14104,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14127,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14134,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14138,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14141,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14147,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14162,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14173,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14180,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14182,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14194,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14199,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14220,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14248,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14268,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14325,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14336,-2
924,高三(06),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139423,14449,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,13960,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14028,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14038,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14055,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14074,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14078,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14080,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14140,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14147,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14161,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14194,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14199,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14220,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14230,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14268,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14292,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14325,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14335,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14336,-2
924,高三(06),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139411,14351,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,13685,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,14042,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,14056,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,14070,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,14094,-2
924,高三(06),17,政治,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139353,14199,-2
924,高三(06),59,技术,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139319,13685,-2
907,白-高二(07),1,语文,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139490,14037,-2
907,白-高二(07),2,数学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139478,14037,-2
907,白-高二(07),3,英语,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139466,14037,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,13971,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14013,-2
907,白-高二(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14037,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14043,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14061,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14067,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14125,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14132,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14153,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14184,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14251,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14281,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14291,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14297,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14313,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14347,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14348,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14361,-2
919,高三(07),4,物理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139454,14373,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14007,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14011,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14014,-2
907,白-高二(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14037,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14044,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14051,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14067,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14079,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14090,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14125,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14135,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14136,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14139,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14153,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14211,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14251,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14291,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14297,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14324,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14326,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14361,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14362,-2
919,高三(07),5,化学,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139442,14373,-2
901,白-高二(01),9,体育,000286,2017-1学期考察科目总评,5,2018/1/11 00:00:00,138269,14454,-3
907,白-高二(07),6,生物,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139430,14037,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,13971,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14007,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14014,-2
907,白-高二(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14037,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14043,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14044,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14051,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14061,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14079,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14090,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14125,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14132,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14135,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14136,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14139,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14144,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14153,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14177,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14178,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14200,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14206,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14222,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14245,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14253,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14258,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14281,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14324,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14326,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14342,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14347,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14348,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14361,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14362,-2
919,高三(07),7,历史,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139418,14373,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,13971,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14007,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14011,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14013,-2
907,白-高二(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14037,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14051,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14061,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14135,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14136,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14144,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14177,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14178,-2
919,高三(07),8,地理,000288,	2017学年度第一学期期末考试,3,2018/1/26 00:00:00,139406,14184,-2
